ID,X,Y,TerrainType,FeatureType,ContinentType,ResourceType,ResourceCount
4663,113,35,TERRAIN_OCEAN,"","","",0
4664,114,35,TERRAIN_OCEAN,"","","",0
4665,115,35,TERRAIN_OCEAN,"","","",0
4666,116,35,TERRAIN_OCEAN,"","","",0
4667,117,35,TERRAIN_OCEAN,"","","",0
4668,118,35,TERRAIN_OCEAN,"","","",0
4669,119,35,TERRAIN_OCEAN,"","","",0
4670,120,35,TERRAIN_OCEAN,"","","",0
4671,121,35,TERRAIN_OCEAN,"","","",0
4672,122,35,TERRAIN_OCEAN,"","","",0
4673,123,35,TERRAIN_OCEAN,"","","",0
4674,124,35,TERRAIN_OCEAN,"","","",0
4675,125,35,TERRAIN_OCEAN,"","","",0
4676,126,35,TERRAIN_OCEAN,"","","",0
4677,127,35,TERRAIN_OCEAN,"","","",0
4678,128,35,TERRAIN_OCEAN,"","","",0
4679,129,35,TERRAIN_OCEAN,"","","",0
4680,0,36,TERRAIN_OCEAN,"","","",0
4681,1,36,TERRAIN_OCEAN,"","","",0
4682,2,36,TERRAIN_COAST,"","","",0
4683,3,36,TERRAIN_PLAINS,FEATURE_JUNGLE,CONTINENT_NORTH_AMERICA,RESOURCE_BANANAS,1
4684,4,36,TERRAIN_COAST,FEATURE_REEF,"","",0
4685,5,36,TERRAIN_COAST,"","","",0
4686,6,36,TERRAIN_OCEAN,"","","",0
4687,7,36,TERRAIN_OCEAN,"","","",0
4688,8,36,TERRAIN_OCEAN,"","","",0
4689,9,36,TERRAIN_OCEAN,"","","",0
4690,10,36,TERRAIN_OCEAN,"","","",0
4691,11,36,TERRAIN_OCEAN,"","","",0
4692,12,36,TERRAIN_OCEAN,"","","",0
4693,13,36,TERRAIN_OCEAN,"","","",0
4694,14,36,TERRAIN_OCEAN,"","","",0
4695,15,36,TERRAIN_OCEAN,"","","",0
4696,16,36,TERRAIN_OCEAN,"","","",0
4697,17,36,TERRAIN_OCEAN,"","","",0
4698,18,36,TERRAIN_OCEAN,"","","",0
4699,19,36,TERRAIN_COAST,"","","",0
4700,20,36,TERRAIN_COAST,"","",RESOURCE_OIL,1
4701,21,36,TERRAIN_COAST,"","","",0
4702,22,36,TERRAIN_PLAINS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
4703,23,36,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_NORTH_AMERICA,"",0
4704,24,36,TERRAIN_PLAINS_HILLS,"",CONTINENT_NORTH_AMERICA,"",0
4705,25,36,TERRAIN_PLAINS_HILLS,"",CONTINENT_NORTH_AMERICA,"",0
4706,26,36,TERRAIN_COAST,"","",RESOURCE_AMBER,1
4707,27,36,TERRAIN_COAST,"","",RESOURCE_OIL,1
4708,28,36,TERRAIN_PLAINS,FEATURE_JUNGLE,CONTINENT_NORTH_AMERICA,RESOURCE_BANANAS,1
4709,29,36,TERRAIN_PLAINS,FEATURE_JUNGLE,CONTINENT_NORTH_AMERICA,RESOURCE_BANANAS,1
4710,30,36,TERRAIN_COAST,FEATURE_REEF,"",RESOURCE_FISH,1
4711,31,36,TERRAIN_COAST,"","",RESOURCE_FISH,1
4712,32,36,TERRAIN_PLAINS,FEATURE_JUNGLE,CONTINENT_NORTH_AMERICA,"",0
4713,33,36,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_NORTH_AMERICA,RESOURCE_SUGAR,1
4714,34,36,TERRAIN_COAST,"","","",0
4715,35,36,TERRAIN_COAST,"","","",0
4716,36,36,TERRAIN_COAST,"","","",0
4717,37,36,TERRAIN_OCEAN,"","","",0
4718,38,36,TERRAIN_OCEAN,"","","",0
4719,39,36,TERRAIN_OCEAN,"","","",0
4720,40,36,TERRAIN_OCEAN,"","","",0
4721,41,36,TERRAIN_OCEAN,"","","",0
4722,42,36,TERRAIN_OCEAN,"","","",0
4723,43,36,TERRAIN_OCEAN,"","","",0
4724,44,36,TERRAIN_OCEAN,"","","",0
4725,45,36,TERRAIN_OCEAN,"","","",0
4726,46,36,TERRAIN_OCEAN,"","","",0
4727,47,36,TERRAIN_OCEAN,"","","",0
4728,48,36,TERRAIN_OCEAN,"","","",0
4729,49,36,TERRAIN_OCEAN,"","","",0
4730,50,36,TERRAIN_OCEAN,"","","",0
4731,51,36,TERRAIN_OCEAN,"","","",0
4732,52,36,TERRAIN_OCEAN,"","","",0
4733,53,36,TERRAIN_OCEAN,"","","",0
4734,54,36,TERRAIN_COAST,"","","",0
4735,55,36,TERRAIN_COAST,"","",RESOURCE_FISH,1
4736,56,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4737,57,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4738,58,36,TERRAIN_DESERT,FEATURE_EYE_OF_THE_SAHARA,CONTINENT_AFRICA,"",0
4739,59,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4740,60,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4741,61,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4742,62,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4743,63,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4744,64,36,TERRAIN_DESERT_HILLS,"",CONTINENT_AFRICA,"",0
4745,65,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4746,66,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4747,67,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4748,68,36,TERRAIN_DESERT_HILLS,"",CONTINENT_AFRICA,RESOURCE_SHEEP,1
4749,69,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4750,70,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4751,71,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4752,72,36,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_AFRICA,"",0
4753,73,36,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_AFRICA,"",0
4754,74,36,TERRAIN_DESERT,"",CONTINENT_AFRICA,RESOURCE_INCENSE,1
4755,75,36,TERRAIN_COAST,FEATURE_REEF,"","",0
4756,76,36,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4757,77,36,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4758,78,36,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4759,79,36,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4760,80,36,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4761,81,36,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4762,82,36,TERRAIN_DESERT,FEATURE_OASIS,CONTINENT_ASIA,"",0
4763,83,36,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4764,84,36,TERRAIN_COAST,"","","",0
4765,85,36,TERRAIN_COAST,"","","",0
4766,86,36,TERRAIN_COAST,"","",RESOURCE_CRABS,1
4767,87,36,TERRAIN_PLAINS,"",CONTINENT_ASIA,RESOURCE_HORSES,1
4768,88,36,TERRAIN_COAST,"","","",0
4769,89,36,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
4770,90,36,TERRAIN_GRASS,"",CONTINENT_ASIA,RESOURCE_CATTLE,1
4771,91,36,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
4772,92,36,TERRAIN_GRASS_HILLS,"",CONTINENT_ASIA,RESOURCE_IRON,1
4773,93,36,TERRAIN_PLAINS,FEATURE_JUNGLE,CONTINENT_ASIA,RESOURCE_ALUMINUM,1
4774,94,36,TERRAIN_COAST,"","","",0
4775,95,36,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_ASIA,"",0
4776,96,36,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,"",0
4777,97,36,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,"",0
4778,98,36,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,"",0
4779,99,36,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
4780,100,36,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
4781,101,36,TERRAIN_GRASS,FEATURE_FLOODPLAINS_GRASSLAND,CONTINENT_ASIA,RESOURCE_RICE,1
4782,102,36,TERRAIN_GRASS,FEATURE_FLOODPLAINS_GRASSLAND,CONTINENT_ASIA,RESOURCE_RICE,1
4783,103,36,TERRAIN_GRASS,FEATURE_FLOODPLAINS_GRASSLAND,CONTINENT_ASIA,"",0
4784,104,36,TERRAIN_COAST,"","","",0
4785,105,36,TERRAIN_COAST,"","",RESOURCE_PEARLS,1
4786,106,36,TERRAIN_GRASS_HILLS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_DEER,1
4787,107,36,TERRAIN_COAST,"","","",0
4788,108,36,TERRAIN_OCEAN,"","","",0
4789,109,36,TERRAIN_OCEAN,"","","",0
4790,110,36,TERRAIN_OCEAN,"","","",0
4791,111,36,TERRAIN_OCEAN,"","","",0
4792,112,36,TERRAIN_OCEAN,"","","",0
4793,113,36,TERRAIN_OCEAN,"","","",0
4794,114,36,TERRAIN_OCEAN,"","","",0
4795,115,36,TERRAIN_OCEAN,"","","",0
4796,116,36,TERRAIN_OCEAN,"","","",0
4797,117,36,TERRAIN_OCEAN,"","","",0
4798,118,36,TERRAIN_OCEAN,"","","",0
4799,119,36,TERRAIN_OCEAN,"","","",0
4800,120,36,TERRAIN_OCEAN,"","","",0
4801,121,36,TERRAIN_OCEAN,"","","",0
4802,122,36,TERRAIN_OCEAN,"","","",0
4803,123,36,TERRAIN_OCEAN,"","","",0
4804,124,36,TERRAIN_OCEAN,"","","",0
4805,125,36,TERRAIN_OCEAN,"","","",0
4806,126,36,TERRAIN_OCEAN,"","","",0
4807,127,36,TERRAIN_OCEAN,"","","",0
4808,128,36,TERRAIN_OCEAN,"","","",0
4809,129,36,TERRAIN_OCEAN,"","","",0
4810,0,37,TERRAIN_OCEAN,"","","",0
4811,1,37,TERRAIN_OCEAN,"","","",0
4812,2,37,TERRAIN_COAST,"","","",0
4813,3,37,TERRAIN_COAST,"","","",0
4814,4,37,TERRAIN_OCEAN,"","","",0
4815,5,37,TERRAIN_OCEAN,"","","",0
4816,6,37,TERRAIN_OCEAN,"","","",0
4817,7,37,TERRAIN_OCEAN,"","","",0
4818,8,37,TERRAIN_OCEAN,"","","",0
4819,9,37,TERRAIN_OCEAN,"","","",0
4820,10,37,TERRAIN_OCEAN,"","","",0
4821,11,37,TERRAIN_OCEAN,"","","",0
4822,12,37,TERRAIN_OCEAN,"","","",0
4823,13,37,TERRAIN_OCEAN,"","","",0
4824,14,37,TERRAIN_OCEAN,"","","",0
4825,15,37,TERRAIN_OCEAN,"","","",0
4826,16,37,TERRAIN_OCEAN,"","","",0
4827,17,37,TERRAIN_OCEAN,"","","",0
4828,18,37,TERRAIN_COAST,"","",RESOURCE_FISH,1
4829,19,37,TERRAIN_DESERT,"",CONTINENT_NORTH_AMERICA,"",0
4830,20,37,TERRAIN_COAST,"","","",0
4831,21,37,TERRAIN_PLAINS,"",CONTINENT_NORTH_AMERICA,RESOURCE_JADE,1
4832,22,37,TERRAIN_PLAINS_MOUNTAIN,FEATURE_VOLCANO,CONTINENT_NORTH_AMERICA,"",0
4833,23,37,TERRAIN_PLAINS_HILLS,"",CONTINENT_NORTH_AMERICA,RESOURCE_COAL,1
4834,24,37,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_NORTH_AMERICA,"",0
4835,25,37,TERRAIN_COAST,"","","",0
4836,26,37,TERRAIN_COAST,"","","",0
4837,27,37,TERRAIN_COAST,FEATURE_REEF,"","",0
4838,28,37,TERRAIN_COAST,"","","",0
4839,29,37,TERRAIN_COAST,"","","",0
4840,30,37,TERRAIN_COAST,"","","",0
4841,31,37,TERRAIN_COAST,FEATURE_REEF,"","",0
4842,32,37,TERRAIN_COAST,"","","",0
4843,33,37,TERRAIN_COAST,"","",RESOURCE_CRABS,1
4844,34,37,TERRAIN_COAST,"","","",0
4845,35,37,TERRAIN_OCEAN,"","","",0
4846,36,37,TERRAIN_OCEAN,"","","",0
4847,37,37,TERRAIN_OCEAN,"","","",0
4848,38,37,TERRAIN_OCEAN,"","","",0
4849,39,37,TERRAIN_OCEAN,"","","",0
4850,40,37,TERRAIN_OCEAN,"","","",0
4851,41,37,TERRAIN_OCEAN,"","","",0
4852,42,37,TERRAIN_OCEAN,"","","",0
4853,43,37,TERRAIN_OCEAN,"","","",0
4854,44,37,TERRAIN_OCEAN,"","","",0
4855,45,37,TERRAIN_OCEAN,"","","",0
4856,46,37,TERRAIN_OCEAN,"","","",0
4857,47,37,TERRAIN_OCEAN,"","","",0
4858,48,37,TERRAIN_OCEAN,"","","",0
4859,49,37,TERRAIN_OCEAN,"","","",0
4860,50,37,TERRAIN_OCEAN,"","","",0
4861,51,37,TERRAIN_OCEAN,"","","",0
4862,52,37,TERRAIN_OCEAN,"","","",0
4863,53,37,TERRAIN_OCEAN,"","","",0
4864,54,37,TERRAIN_COAST,"","","",0
4865,55,37,TERRAIN_COAST,"","","",0
4866,56,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4867,57,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4868,58,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4869,59,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,RESOURCE_INCENSE,1
4870,60,37,TERRAIN_DESERT,FEATURE_OASIS,CONTINENT_AFRICA,"",0
4871,61,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4872,62,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4873,63,37,TERRAIN_DESERT_MOUNTAIN,"",CONTINENT_AFRICA,"",0
4874,64,37,TERRAIN_DESERT_HILLS,"",CONTINENT_AFRICA,"",0
4875,65,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4876,66,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4877,67,37,TERRAIN_DESERT_HILLS,"",CONTINENT_AFRICA,"",0
4878,68,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4879,69,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4880,70,37,TERRAIN_DESERT,FEATURE_WHITEDESERT,CONTINENT_AFRICA,"",0
4881,71,37,TERRAIN_DESERT,"",CONTINENT_AFRICA,RESOURCE_INCENSE,1
4882,72,37,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_AFRICA,"",0
4883,73,37,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_AFRICA,RESOURCE_OIL,1
4884,74,37,TERRAIN_COAST,"","","",0
4885,75,37,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4886,76,37,TERRAIN_DESERT,FEATURE_OASIS,CONTINENT_ASIA,"",0
4887,77,37,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4888,78,37,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4889,79,37,TERRAIN_DESERT,"",CONTINENT_ASIA,RESOURCE_OIL,1
4890,80,37,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4891,81,37,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4892,82,37,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
4893,83,37,TERRAIN_COAST,"","","",0
4894,84,37,TERRAIN_COAST,"","","",0
4895,85,37,TERRAIN_COAST,"","",RESOURCE_CRABS,1
4896,86,37,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_ASIA,RESOURCE_OIL,1
4897,87,37,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
4898,88,37,TERRAIN_GRASS,"",CONTINENT_ASIA,RESOURCE_COTTON,1
4899,89,37,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
4900,90,37,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_DEER,1
4901,91,37,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
4902,92,37,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_SILK,1
4903,93,37,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_ASIA,"",0
4904,94,37,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_ASIA,RESOURCE_RICE,1
4905,95,37,TERRAIN_GRASS_HILLS,"",CONTINENT_ASIA,RESOURCE_TEA,1
4906,96,37,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,"",0
4907,97,37,TERRAIN_GRASS_MOUNTAIN,"",CONTINENT_ASIA,"",0
4908,98,37,TERRAIN_GRASS_MOUNTAIN,"",CONTINENT_ASIA,"",0
4909,99,37,TERRAIN_GRASS_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
4910,100,37,TERRAIN_GRASS,FEATURE_FLOODPLAINS_GRASSLAND,CONTINENT_ASIA,"",0
4911,101,37,TERRAIN_GRASS,FEATURE_FLOODPLAINS_GRASSLAND,CONTINENT_ASIA,"",0
4912,102,37,TERRAIN_GRASS,FEATURE_FLOODPLAINS_GRASSLAND,CONTINENT_ASIA,"",0
4913,103,37,TERRAIN_GRASS,FEATURE_FLOODPLAINS_GRASSLAND,CONTINENT_ASIA,"",0
4914,104,37,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,"",0
4915,105,37,TERRAIN_COAST,"","","",0
4916,106,37,TERRAIN_COAST,"","","",0
4917,107,37,TERRAIN_COAST,"","","",0
4918,108,37,TERRAIN_OCEAN,"","","",0
4919,109,37,TERRAIN_OCEAN,"","","",0
4920,110,37,TERRAIN_OCEAN,"","","",0
4921,111,37,TERRAIN_OCEAN,"","","",0
4922,112,37,TERRAIN_OCEAN,"","","",0
4923,113,37,TERRAIN_OCEAN,"","","",0
4924,114,37,TERRAIN_OCEAN,"","","",0
4925,115,37,TERRAIN_OCEAN,"","","",0
4926,116,37,TERRAIN_OCEAN,"","","",0
4927,117,37,TERRAIN_OCEAN,"","","",0
4928,118,37,TERRAIN_OCEAN,"","","",0
4929,119,37,TERRAIN_OCEAN,"","","",0
4930,120,37,TERRAIN_OCEAN,"","","",0
4931,121,37,TERRAIN_OCEAN,"","","",0
4932,122,37,TERRAIN_OCEAN,"","","",0
4933,123,37,TERRAIN_OCEAN,"","","",0
4934,124,37,TERRAIN_OCEAN,"","","",0
4935,125,37,TERRAIN_OCEAN,"","","",0
4936,126,37,TERRAIN_OCEAN,"","","",0
4937,127,37,TERRAIN_OCEAN,"","","",0
4938,128,37,TERRAIN_OCEAN,"","","",0
4939,129,37,TERRAIN_OCEAN,"","","",0
4940,0,38,TERRAIN_OCEAN,"","","",0
4941,1,38,TERRAIN_OCEAN,"","","",0
4942,2,38,TERRAIN_OCEAN,"","","",0
4943,3,38,TERRAIN_OCEAN,"","","",0
4944,4,38,TERRAIN_OCEAN,"","","",0
4945,5,38,TERRAIN_OCEAN,"","","",0
4946,6,38,TERRAIN_OCEAN,"","","",0
4947,7,38,TERRAIN_OCEAN,"","","",0
4948,8,38,TERRAIN_OCEAN,"","","",0
4949,9,38,TERRAIN_OCEAN,"","","",0
4950,10,38,TERRAIN_OCEAN,"","","",0
4951,11,38,TERRAIN_OCEAN,"","","",0
4952,12,38,TERRAIN_OCEAN,"","","",0
4953,13,38,TERRAIN_OCEAN,"","","",0
4954,14,38,TERRAIN_OCEAN,"","","",0
4955,15,38,TERRAIN_OCEAN,"","","",0
4956,16,38,TERRAIN_OCEAN,"","","",0
4957,17,38,TERRAIN_OCEAN,"","","",0
4958,18,38,TERRAIN_COAST,"","","",0
4959,19,38,TERRAIN_DESERT,"",CONTINENT_NORTH_AMERICA,"",0
4960,20,38,TERRAIN_COAST,"","","",0
4961,21,38,TERRAIN_DESERT,"",CONTINENT_NORTH_AMERICA,"",0
4962,22,38,TERRAIN_PLAINS_MOUNTAIN,"",CONTINENT_NORTH_AMERICA,"",0
4963,23,38,TERRAIN_PLAINS_HILLS,"",CONTINENT_NORTH_AMERICA,RESOURCE_MARBLE,1
4964,24,38,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_NORTH_AMERICA,"",0
4965,25,38,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_NORTH_AMERICA,"",0
4966,26,38,TERRAIN_COAST,"","",RESOURCE_OIL,1
4967,27,38,TERRAIN_COAST,"","","",0
4968,28,38,TERRAIN_COAST,"","","",0
4969,29,38,TERRAIN_COAST,"","","",0
4970,30,38,TERRAIN_COAST,"","","",0
4971,31,38,TERRAIN_COAST,"","","",0
4972,32,38,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_NORTH_AMERICA,RESOURCE_SUGAR,1
4973,33,38,TERRAIN_COAST,"","","",0
4974,34,38,TERRAIN_COAST,"","","",0
4975,35,38,TERRAIN_OCEAN,"","","",0
4976,36,38,TERRAIN_OCEAN,"","","",0
4977,37,38,TERRAIN_OCEAN,"","","",0
4978,38,38,TERRAIN_OCEAN,"","","",0
4979,39,38,TERRAIN_OCEAN,"","","",0
4980,40,38,TERRAIN_OCEAN,"","","",0
4981,41,38,TERRAIN_OCEAN,"","","",0
4982,42,38,TERRAIN_OCEAN,"","","",0
4983,43,38,TERRAIN_OCEAN,"","","",0
4984,44,38,TERRAIN_OCEAN,"","","",0
4985,45,38,TERRAIN_OCEAN,"","","",0
4986,46,38,TERRAIN_OCEAN,"","","",0
4987,47,38,TERRAIN_OCEAN,"","","",0
4988,48,38,TERRAIN_OCEAN,"","","",0
4989,49,38,TERRAIN_OCEAN,"","","",0
4990,50,38,TERRAIN_OCEAN,"","","",0
4991,51,38,TERRAIN_OCEAN,"","","",0
4992,52,38,TERRAIN_OCEAN,"","","",0
4993,53,38,TERRAIN_OCEAN,"","","",0
4994,54,38,TERRAIN_COAST,"","","",0
4995,55,38,TERRAIN_GRASS,"",CONTINENT_AFRICA,RESOURCE_OLIVES,1
4996,56,38,TERRAIN_COAST,FEATURE_REEF,"","",0
4997,57,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,RESOURCE_NITER,1
4998,58,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
4999,59,38,TERRAIN_DESERT_HILLS,"",CONTINENT_AFRICA,RESOURCE_IRON,1
5000,60,38,TERRAIN_DESERT_HILLS,"",CONTINENT_AFRICA,"",0
5001,61,38,TERRAIN_DESERT_HILLS,"",CONTINENT_AFRICA,RESOURCE_SHEEP,1
5002,62,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5003,63,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5004,64,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5005,65,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5006,66,38,TERRAIN_DESERT,FEATURE_OASIS,CONTINENT_AFRICA,"",0
5007,67,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,RESOURCE_OIL,1
5008,68,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5009,69,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5010,70,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5011,71,38,TERRAIN_DESERT,"",CONTINENT_AFRICA,"",0
5012,72,38,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_AFRICA,RESOURCE_WHEAT,1
5013,73,38,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_AFRICA,"",0
5014,74,38,TERRAIN_COAST,"","","",0
5015,75,38,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
5016,76,38,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
5017,77,38,TERRAIN_DESERT_HILLS,"",CONTINENT_ASIA,"",0
5018,78,38,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
5019,79,38,TERRAIN_DESERT,"",CONTINENT_ASIA,RESOURCE_NITER,1
5020,80,38,TERRAIN_COAST,"","",RESOURCE_OIL,1
5021,81,38,TERRAIN_COAST,FEATURE_REEF,"",RESOURCE_TURTLES,1
5022,82,38,TERRAIN_COAST,"","","",0
5023,83,38,TERRAIN_COAST,"","",RESOURCE_OIL,1
5024,84,38,TERRAIN_DESERT,"",CONTINENT_ASIA,"",0
5025,85,38,TERRAIN_PLAINS,"",CONTINENT_ASIA,RESOURCE_NITER,1
5026,86,38,TERRAIN_PLAINS,FEATURE_FLOODPLAINS_PLAINS,CONTINENT_ASIA,"",0
5027,87,38,TERRAIN_DESERT,FEATURE_FLOODPLAINS,CONTINENT_ASIA,RESOURCE_COTTON,1
5028,88,38,TERRAIN_PLAINS,"",CONTINENT_ASIA,"",0
5029,89,38,TERRAIN_GRASS,"",CONTINENT_ASIA,RESOURCE_CATTLE,1
5030,90,38,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
5031,91,38,TERRAIN_GRASS,FEATURE_MARSH,CONTINENT_ASIA,RESOURCE_RICE,1
5032,92,38,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_URANIUM,1
5033,93,38,TERRAIN_GRASS_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
5034,94,38,TERRAIN_GRASS_HILLS,"",CONTINENT_ASIA,RESOURCE_TEA,1
5035,95,38,TERRAIN_GRASS_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
5036,96,38,TERRAIN_GRASS_MOUNTAIN,"",CONTINENT_ASIA,"",0
5037,97,38,TERRAIN_GRASS_MOUNTAIN,"",CONTINENT_ASIA,"",0
5038,98,38,TERRAIN_GRASS_MOUNTAIN,"",CONTINENT_ASIA,"",0
5039,99,38,TERRAIN_GRASS_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
5040,100,38,TERRAIN_GRASS_HILLS,"",CONTINENT_ASIA,RESOURCE_IRON,1
5041,101,38,TERRAIN_GRASS_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
5042,102,38,TERRAIN_GRASS,"",CONTINENT_ASIA,RESOURCE_TEA,1
5043,103,38,TERRAIN_GRASS,"",CONTINENT_ASIA,"",0
5044,104,38,TERRAIN_GRASS_HILLS,FEATURE_FOREST,CONTINENT_ASIA,"",0
5045,105,38,TERRAIN_GRASS,FEATURE_FOREST,CONTINENT_ASIA,RESOURCE_SILK,1
5046,106,38,TERRAIN_COAST,"","","",0
5047,107,38,TERRAIN_COAST,"","",RESOURCE_PEARLS,1
5048,108,38,TERRAIN_COAST,FEATURE_REEF,"","",0
5049,109,38,TERRAIN_COAST,"","","",0
5050,110,38,TERRAIN_COAST,"","","",0
5051,111,38,TERRAIN_OCEAN,"","","",0
5052,112,38,TERRAIN_OCEAN,"","","",0
5053,113,38,TERRAIN_OCEAN,"","","",0
5054,114,38,TERRAIN_OCEAN,"","","",0
5055,115,38,TERRAIN_OCEAN,"","","",0
5056,116,38,TERRAIN_OCEAN,"","","",0
5057,117,38,TERRAIN_OCEAN,"","","",0
5058,118,38,TERRAIN_OCEAN,"","","",0
5059,119,38,TERRAIN_OCEAN,"","","",0
5060,120,38,TERRAIN_OCEAN,"","","",0
5061,121,38,TERRAIN_OCEAN,"","","",0
5062,122,38,TERRAIN_OCEAN,"","","",0
5063,123,38,TERRAIN_OCEAN,"","","",0
5064,124,38,TERRAIN_OCEAN,"","","",0
5065,125,38,TERRAIN_OCEAN,"","","",0
5066,126,38,TERRAIN_OCEAN,"","","",0
5067,127,38,TERRAIN_OCEAN,"","","",0
5068,128,38,TERRAIN_OCEAN,"","","",0
5069,129,38,TERRAIN_OCEAN,"","","",0
5070,0,39,TERRAIN_OCEAN,"","","",0
5071,1,39,TERRAIN_OCEAN,"","","",0
5072,2,39,TERRAIN_OCEAN,"","","",0
